date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-01-01,TBIG.JK,0.0,0.0,0.0
2018-01-02,TBIG.JK,778519441.78,696127326.77,82392115.01
2018-01-03,TBIG.JK,2617109083.78,920630545.45,1696478538.33
2018-01-04,TBIG.JK,1012580097.3,882925818.07,129654279.23
2018-01-05,TBIG.JK,820418696.29,819076026.98,1342669.31
2018-01-08,TBIG.JK,1033902487.02,926072192.43,107830294.59
2018-01-09,TBIG.JK,345842304.63,578396696.98,-232554392.35
2018-01-10,TBIG.JK,364881540.37,334032921.07,30848619.3
2018-01-11,TBIG.JK,350710934.79,827718867.96,-477007933.17
2018-01-12,TBIG.JK,322373284.18,1126996811.08,-804623526.9
2018-01-15,TBIG.JK,749522642.1,1212978372.65,-463455730.54
2018-01-16,TBIG.JK,1600456662.06,365687967.1,1234768694.96
2018-01-17,TBIG.JK,845954762.68,826184939.05,19769823.64
2018-01-18,TBIG.JK,854018690.23,703840332.16,150178358.07
2018-01-19,TBIG.JK,240541828.29,221555208.72,18986619.57
2018-01-22,TBIG.JK,478351339.42,779107029.17,-300755689.75
2018-01-23,TBIG.JK,2074902347.53,914280778.67,1160621568.86
2018-01-24,TBIG.JK,308585585.95,484082577.9,-175496991.95
2018-01-25,TBIG.JK,1007303684.58,1295556030.97,-288252346.39
2018-01-26,TBIG.JK,472766039.52,195951550.01,276814489.51
2018-01-29,TBIG.JK,501483935.41,654160973.13,-152677037.72
2018-01-30,TBIG.JK,103861836.38,251463191.54,-147601355.16
2018-01-31,TBIG.JK,588247235.26,764293364.34,-176046129.08
2018-02-01,TBIG.JK,710172360.51,871804953.74,-161632593.23
2018-02-02,TBIG.JK,1273801591.72,1047792964.15,226008627.57
2018-02-05,TBIG.JK,877017514.74,1968831877.62,-1091814362.89
2018-02-06,TBIG.JK,573814360.52,1068212986.6,-494398626.09
2018-02-07,TBIG.JK,2391631524.08,1720187790.79,671443733.29
2018-02-08,TBIG.JK,592092261.85,395791123.18,196301138.67
2018-02-09,TBIG.JK,360504500.36,1063718609.65,-703214109.3
2018-02-12,TBIG.JK,188880603.1,229561522.6,-40680919.5
2018-02-13,TBIG.JK,690324833.85,522978514.85,167346319.0
2018-02-14,TBIG.JK,310690373.04,310086599.87,603773.17
2018-02-15,TBIG.JK,358552077.18,501635705.47,-143083628.28
2018-02-16,TBIG.JK,0.0,0.0,0.0
2018-02-19,TBIG.JK,789859647.05,366775385.64,423084261.42
2018-02-20,TBIG.JK,582019986.41,340645150.29,241374836.12
2018-02-21,TBIG.JK,574165370.48,1037350994.04,-463185623.56
2018-02-22,TBIG.JK,334422116.86,409777749.51,-75355632.65
2018-02-23,TBIG.JK,949014163.14,1134463662.62,-185449499.47
2018-02-26,TBIG.JK,301856071.81,397657078.78,-95801006.97
2018-02-27,TBIG.JK,1051036580.17,1148366175.4,-97329595.23
2018-02-28,TBIG.JK,2070361382.1,3147417630.99,-1077056248.89
