date,ticker,foreign_net_buy,foreign_net_sell,foreign_net_value
2018-01-01,TPIA.JK,0.0,0.0,0.0
2018-01-02,TPIA.JK,4651720633.12,7396501313.34,-2744780680.22
2018-01-03,TPIA.JK,1961410234.8,3841016792.91,-1879606558.11
2018-01-04,TPIA.JK,3051071336.4,8079728881.43,-5028657545.04
2018-01-05,TPIA.JK,3965589193.61,1817896662.31,2147692531.29
2018-01-08,TPIA.JK,1985972291.41,1636921832.85,349050458.56
2018-01-09,TPIA.JK,3801106316.9,4606916565.96,-805810249.06
2018-01-10,TPIA.JK,1489069182.32,3722332166.77,-2233262984.46
2018-01-11,TPIA.JK,1711164720.3,2591356374.02,-880191653.72
2018-01-12,TPIA.JK,3389172477.41,3548428713.72,-159256236.31
2018-01-15,TPIA.JK,4509498405.54,4277413867.53,232084538.01
2018-01-16,TPIA.JK,1214444806.33,1311969641.15,-97524834.82
2018-01-17,TPIA.JK,3451806863.63,3593665365.92,-141858502.29
2018-01-18,TPIA.JK,1385208251.32,2785036378.22,-1399828126.9
2018-01-19,TPIA.JK,3567226596.0,1366824198.64,2200402397.36
2018-01-22,TPIA.JK,4622719691.68,4302502454.89,320217236.79
2018-01-23,TPIA.JK,3352488355.89,2697005924.89,655482431.01
2018-01-24,TPIA.JK,1976297538.56,3114564529.09,-1138266990.52
2018-01-25,TPIA.JK,44764628145.96,578634632.16,44185993513.8
2018-01-26,TPIA.JK,4664907389.12,9798247242.42,-5133339853.3
2018-01-29,TPIA.JK,7551444141.39,3865342972.86,3686101168.53
2018-01-30,TPIA.JK,4955391201.0,4591846095.52,363545105.49
2018-01-31,TPIA.JK,7929175573.55,6980769663.36,948405910.19
2018-02-01,TPIA.JK,7001594469.96,8117182244.5,-1115587774.54
2018-02-02,TPIA.JK,4072011885.95,4018508134.85,53503751.1
2018-02-05,TPIA.JK,2870528350.95,6835322326.17,-3964793975.22
2018-02-06,TPIA.JK,1299871935.06,5278282427.78,-3978410492.72
2018-02-07,TPIA.JK,1793296694.04,3473652225.09,-1680355531.05
2018-02-08,TPIA.JK,2460614809.15,2109432207.62,351182601.54
2018-02-09,TPIA.JK,5351409599.59,0.0,5351409599.59
2018-02-12,TPIA.JK,0.0,8632684634.33,-8632684634.33
2018-02-13,TPIA.JK,3122902965.12,3446796572.08,-323893606.97
2018-02-14,TPIA.JK,1859298382.52,1557839132.33,301459250.19
2018-02-15,TPIA.JK,14353660085.17,3634070764.53,10719589320.64
2018-02-16,TPIA.JK,0.0,0.0,0.0
2018-02-19,TPIA.JK,8754178384.8,7491885299.09,1262293085.71
2018-02-20,TPIA.JK,1575985182.81,3612386630.05,-2036401447.25
2018-02-21,TPIA.JK,1622221852.54,2172748829.17,-550526976.64
2018-02-22,TPIA.JK,1699543851.95,1383286950.26,316256901.69
2018-02-23,TPIA.JK,3688034747.21,3155503805.5,532530941.7
2018-02-26,TPIA.JK,1513830205.73,2273475038.92,-759644833.19
2018-02-27,TPIA.JK,1561661967.04,1641929751.95,-80267784.91
2018-02-28,TPIA.JK,772442509.06,1174169005.6,-401726496.54
2018-03-01,TPIA.JK,1368095676.77,4099440619.12,-2731344942.35
2018-03-02,TPIA.JK,3127246702.43,2487222845.11,640023857.32
2018-03-05,TPIA.JK,1396497746.37,3024005122.45,-1627507376.08
2018-03-06,TPIA.JK,5850534240.58,5573204738.88,277329501.7
2018-03-07,TPIA.JK,2746092557.34,4226127413.57,-1480034856.23
2018-03-08,TPIA.JK,1632720159.54,2195443543.73,-562723384.19
2018-03-09,TPIA.JK,4089299663.45,1048646499.73,3040653163.72
2018-03-12,TPIA.JK,6268766896.17,4917144645.89,1351622250.28
2018-03-13,TPIA.JK,2434290408.15,8410675848.66,-5976385440.52
2018-03-14,TPIA.JK,3468417014.78,3638125757.91,-169708743.13
2018-03-15,TPIA.JK,6481254796.47,3239510950.91,3241743845.57
2018-03-16,TPIA.JK,4782218127.97,4689828670.35,92389457.63
2018-03-19,TPIA.JK,5221267660.37,3692313538.25,1528954122.13
2018-03-20,TPIA.JK,1237320274.6,2472587220.56,-1235266945.97
2018-03-21,TPIA.JK,7817095918.04,2396395474.72,5420700443.32
2018-03-22,TPIA.JK,1779880861.32,3548850831.27,-1768969969.95
2018-03-23,TPIA.JK,2274964239.68,1324570753.95,950393485.74
2018-03-26,TPIA.JK,2067830511.97,859846046.9,1207984465.07
2018-03-27,TPIA.JK,7508670487.55,5000040427.93,2508630059.61
2018-03-28,TPIA.JK,2347097715.36,3209245487.95,-862147772.59
2018-03-29,TPIA.JK,3788359645.15,3187305184.29,601054460.86
2018-03-30,TPIA.JK,0.0,0.0,0.0
2018-04-02,TPIA.JK,869694900.12,2691795373.01,-1822100472.89
2018-04-03,TPIA.JK,2869324091.26,3000480050.61,-131155959.35
2018-04-04,TPIA.JK,4452467216.37,3277244379.95,1175222836.43
2018-04-05,TPIA.JK,3204090140.25,4902390560.4,-1698300420.15
2018-04-06,TPIA.JK,3039088190.3,2098721168.25,940367022.05
2018-04-09,TPIA.JK,1362825530.31,1031088843.47,331736686.84
2018-04-10,TPIA.JK,2744518218.62,2522286985.39,222231233.23
2018-04-11,TPIA.JK,1170064461.09,1288034676.41,-117970215.32
2018-04-12,TPIA.JK,1477652870.99,1788180584.18,-310527713.19
2018-04-13,TPIA.JK,1606097449.81,2569087142.57,-962989692.76
2018-04-16,TPIA.JK,0.0,0.0,0.0
2018-04-17,TPIA.JK,0.0,0.0,0.0
2018-04-18,TPIA.JK,6135256905.84,1369632174.35,4765624731.49
2018-04-19,TPIA.JK,0.0,0.0,0.0
2018-04-20,TPIA.JK,0.0,0.0,0.0
2018-04-23,TPIA.JK,3429793652.66,6696168214.28,-3266374561.63
2018-04-24,TPIA.JK,2828269277.77,3051306354.22,-223037076.45
2018-04-25,TPIA.JK,0.0,0.0,0.0
2018-04-26,TPIA.JK,0.0,0.0,0.0
2018-04-27,TPIA.JK,0.0,0.0,0.0
2018-04-30,TPIA.JK,2963472929.55,8486619336.47,-5523146406.92
2018-05-01,TPIA.JK,0.0,0.0,0.0
2018-05-02,TPIA.JK,11433816061.05,3104710262.67,8329105798.37
2018-05-03,TPIA.JK,2471275890.16,3871884948.86,-1400609058.7
2018-05-04,TPIA.JK,3969704240.69,5761714875.95,-1792010635.26
2018-05-07,TPIA.JK,9023102496.97,3005810680.77,6017291816.2
2018-05-08,TPIA.JK,1708678007.96,5401772441.03,-3693094433.07
2018-05-09,TPIA.JK,3079346378.98,4127509537.85,-1048163158.87
2018-05-10,TPIA.JK,0.0,0.0,0.0
2018-05-11,TPIA.JK,6566609570.32,4506231879.83,2060377690.49
2018-05-14,TPIA.JK,1142871023.7,1417904780.11,-275033756.42
2018-05-15,TPIA.JK,3764155492.37,5795932706.72,-2031777214.35
2018-05-16,TPIA.JK,754253635.44,2238375879.22,-1484122243.78
2018-05-17,TPIA.JK,1215872903.55,1249896046.42,-34023142.87
2018-05-18,TPIA.JK,2259501203.07,2829929224.62,-570428021.55
2018-05-21,TPIA.JK,4036356538.73,3901570330.95,134786207.78
2018-05-22,TPIA.JK,3794210849.98,1533581050.16,2260629799.82
2018-05-23,TPIA.JK,2881112165.63,3803178288.27,-922066122.64
2018-05-24,TPIA.JK,6078891453.04,5804727555.12,274163897.91
2018-05-25,TPIA.JK,1310229722.57,2941835256.78,-1631605534.21
2018-05-28,TPIA.JK,2357358023.85,2518707114.7,-161349090.86
2018-05-29,TPIA.JK,0.0,0.0,0.0
2018-05-30,TPIA.JK,1273480837.52,1514569757.05,-241088919.53
2018-05-31,TPIA.JK,10185272602.19,5438686993.94,4746585608.25
2018-06-01,TPIA.JK,0.0,0.0,0.0
2018-06-04,TPIA.JK,2123566090.05,9957419181.64,-7833853091.59
2018-06-05,TPIA.JK,993955322.35,1319104691.89,-325149369.54
2018-06-06,TPIA.JK,1131094938.57,2228239195.62,-1097144257.05
2018-06-07,TPIA.JK,1990728905.44,1791732257.36,198996648.08
2018-06-08,TPIA.JK,4134048801.94,504665606.19,3629383195.75
2018-06-11,TPIA.JK,0.0,0.0,0.0
2018-06-12,TPIA.JK,0.0,0.0,0.0
2018-06-13,TPIA.JK,0.0,0.0,0.0
2018-06-14,TPIA.JK,0.0,0.0,0.0
2018-06-15,TPIA.JK,0.0,0.0,0.0
2018-06-18,TPIA.JK,0.0,0.0,0.0
2018-06-19,TPIA.JK,0.0,0.0,0.0
2018-06-20,TPIA.JK,734048768.68,4240200760.93,-3506151992.25
2018-06-21,TPIA.JK,472557003.3,2168452625.12,-1695895621.82
2018-06-22,TPIA.JK,4190698470.72,2244316025.46,1946382445.26
2018-06-25,TPIA.JK,2319269625.54,1187801145.83,1131468479.71
2018-06-26,TPIA.JK,1683680594.64,612980169.5,1070700425.14
2018-06-27,TPIA.JK,194505814.71,1163945176.52,-969439361.81
2018-06-28,TPIA.JK,1071107018.02,1146530180.71,-75423162.69
2018-06-29,TPIA.JK,1365029485.31,294995153.33,1070034331.98
2018-07-02,TPIA.JK,828248871.21,3196837529.08,-2368588657.87
2018-07-03,TPIA.JK,374197380.92,591268357.93,-217070977.02
2018-07-04,TPIA.JK,1148601872.09,371226252.23,777375619.86
2018-07-05,TPIA.JK,706016708.63,2040043219.84,-1334026511.21
2018-07-06,TPIA.JK,1255268709.15,1179389024.77,75879684.38
2018-07-09,TPIA.JK,760441502.24,630523564.15,129917938.09
2018-07-10,TPIA.JK,833858393.09,620735578.15,213122814.94
